student_id,career,period,year,partial_1,partial_2,partial_3,partial_4,total,exam_type,percentage
stu_4cfd06f4fa0bc905786ee3526d568880,,P,2020,20.0,40.0,20.0,10.0,90.0,DMU,60.0
stu_99123898dff765ea91d5b5a40c0d16ec,Física,P,2020,20.0,10.0,10.0,0.0,40.0,DMU,26.66666666666667
stu_131d22dbfdcbba640680d1c2646c6898,,P,2020,20.0,10.0,30.0,10.0,70.0,DMU,46.66666666666666
stu_37a83a787199c162b58165569086e3d4,,P,2020,20.0,40.0,20.0,20.0,100.0,DMU,66.66666666666666
stu_b0e9b637d711f4a7ed1f85d6e08caaf4,Ingeniería Mecatrónica,P,2020,40.0,0.0,20.0,0.0,60.0,DMU,40.0
stu_a109ed96cc4949aab3425098d65ce036,,P,2020,30.0,30.0,0.0,10.0,70.0,DMU,46.66666666666666
stu_6d20b916381b8ead6fa32694f9b5d93c,Biología,P,2020,30.0,20.0,10.0,30.0,90.0,DMU,60.0
stu_5e4359b07f536e0d9b220ae63d70d39d,Ingeniería Civil,P,2020,20.0,20.0,20.0,20.0,80.0,DMU,53.33333333333334
stu_d6eefee2811f3c75b02a99ca33f55ddd,,P,2020,10.0,20.0,20.0,10.0,60.0,DMU,40.0
stu_5a0e04bee04271b62135ade05a6a1c1b,,P,2020,20.0,20.0,10.0,10.0,60.0,DMU,40.0
stu_ad099f11956ab5b563572a80a5247283,Ingeniería Biomédica,P,2020,30.0,20.0,30.0,0.0,80.0,DMU,53.33333333333334
stu_e54669292bf80066fab62cbca838aa8a,Actuaría,P,2020,30.0,30.0,40.0,0.0,100.0,DMU,66.66666666666666
stu_9f3c7f12bd2f9a59b1b546c4ffda110b,Ingeniería Mecánica,P,2020,40.0,30.0,20.0,10.0,100.0,DMU,66.66666666666666
stu_cffc52b149fcdc99928e9538ba521372,Ingeniería Industrial,P,2020,30.0,20.0,30.0,10.0,90.0,DMU,60.0
stu_29fb3770ffa366ff4aab21d9a4940d22,,P,2020,30.0,20.0,40.0,10.0,100.0,DMU,66.66666666666666
stu_6068962df991ad9b77ef60173e339ae6,Administración de Empresas,P,2020,40.0,20.0,30.0,10.0,100.0,DMU,66.66666666666666
stu_1e0ca2a6c285f19027735b5819ccefea,Administración de Empresas,P,2020,20.0,20.0,0.0,20.0,60.0,DMU,40.0
stu_ae17dccb4462714dfd59b92827087f13,Administración de Empresas,P,2020,10.0,20.0,20.0,20.0,70.0,DMU,46.66666666666666
stu_1a1b26dc48c8f549a3d26a1cfb008439,Actuaría,P,2020,30.0,40.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_63372ab80763fe9c27d4a50535ffab33,,P,2020,20.0,30.0,30.0,20.0,100.0,DMU,66.66666666666666
stu_2874e969fe44a67759e61b77bf294422,Nanotecnología e Ingeniería Molecular,P,2020,30.0,30.0,20.0,10.0,90.0,DMU,60.0
stu_b62393702ec33b187628468b61eaf0e1,Ingeniería Industrial,P,2020,20.0,20.0,30.0,20.0,90.0,DMU,60.0
stu_ac38793017a19fba6222ef934f2b8ae5,Economía,P,2020,20.0,40.0,0.0,30.0,90.0,DMU,60.0
stu_510807f8403d06f313e64e560cf47fbe,Nanotecnología e Ingeniería Molecular,P,2020,40.0,40.0,30.0,10.0,120.0,DMU,80.0
stu_2a99bcc5c9075b83729d95c66cc01828,,P,2020,40.0,20.0,10.0,20.0,90.0,DMU,60.0
stu_0e62b9f7319c40dd69ac2128d3d2a16e,Administración de Negocios Internacionales,P,2020,20.0,20.0,20.0,0.0,60.0,DMU,40.0
stu_9561ca2e3e4e84788c2a17b0a8a89a9b,Economía,P,2020,30.0,30.0,0.0,20.0,80.0,DMU,53.33333333333334
stu_dbaed2c07032288acbc6feb7becc912d,Administración de Negocios Internacionales,P,2020,20.0,10.0,10.0,10.0,50.0,DMU,33.33333333333333
stu_4b74033dad6abe2c4bcf425c9b4d2e28,,P,2020,10.0,10.0,20.0,10.0,50.0,DMU,33.33333333333333
stu_4d21e18e615a866486823999fc1e225e,Biología,P,2020,0.0,20.0,30.0,10.0,60.0,DMU,40.0
stu_978ce78cfc1291af950a0bc481670c04,,P,2020,30.0,20.0,30.0,20.0,100.0,DMU,66.66666666666666
stu_aafd256ed63d2600f419af63cdff9013,Administración de Empresas,P,2020,20.0,10.0,20.0,10.0,60.0,DMU,40.0
stu_a5a0dec663668a5bf9621a475ed36093,,P,2020,20.0,0.0,40.0,10.0,70.0,DMU,46.66666666666666
stu_af958d4c7a2cc5be1d49cd6cab364a16,,P,2020,20.0,10.0,20.0,0.0,50.0,DMU,33.33333333333333
stu_e8f0ca3d5308d909bc1eb5d97a852cc1,,P,2020,30.0,30.0,20.0,10.0,90.0,DMU,60.0
stu_13516738465581aa49bd47f0b9b4f35f,,P,2020,30.0,20.0,0.0,0.0,50.0,DMU,33.33333333333333
stu_380a9671f0fdf7e9ab2d86e07ad0280b,,P,2020,20.0,30.0,30.0,10.0,90.0,DMU,60.0
stu_0939dd4005f300360e039ec8426b88b5,,P,2020,30.0,30.0,20.0,30.0,110.0,DMU,73.33333333333333
stu_4919b9bd61ddc6131eea1d8c2ec4cc1f,,P,2020,20.0,20.0,10.0,10.0,60.0,DMU,40.0
stu_a5be3fc02fbd6282e853c113d7ea5d63,,P,2020,30.0,10.0,30.0,10.0,80.0,DMU,53.33333333333334
stu_b279be75d077afa3a415ebe2bcf00633,Actuaría,P,2020,20.0,40.0,10.0,0.0,70.0,DMU,46.66666666666666
stu_74e3c0020028239c9772ea4398ad473e,Economía,P,2020,30.0,20.0,30.0,20.0,100.0,DMU,66.66666666666666
stu_5ba734095ea737b1621ac2cad29308fe,,P,2020,20.0,30.0,10.0,20.0,80.0,DMU,53.33333333333334
stu_b8f07e8a28f1ce9097f3a223555120ac,Ingeniería en Sistemas Computacionales,P,2020,10.0,10.0,20.0,10.0,50.0,DMU,33.33333333333333
stu_2f30961929a88674f8365dd855fab441,Ingeniería Mecánica,P,2020,40.0,0.0,30.0,30.0,100.0,DMU,66.66666666666666
stu_c865f5e985efbcb4de5a22de303eaaa6,Economía,P,2020,30.0,40.0,10.0,10.0,90.0,DMU,60.0
stu_1bc01de347402c9da5baf1b70a4443ee,Actuaría,P,2020,30.0,20.0,30.0,0.0,80.0,DMU,53.33333333333334
stu_d2dd1e72a3d88febdc1e24453c61f43d,,P,2020,30.0,20.0,30.0,20.0,100.0,DMU,66.66666666666666
stu_d034bc52b692040dc156fd0028073256,Ingeniería Química,P,2020,30.0,30.0,20.0,10.0,90.0,DMU,60.0
stu_dd1e47015b3244ffa17fe2710895d066,Ingeniería en Energía,P,2020,20.0,30.0,30.0,10.0,90.0,DMU,60.0
stu_73bcbc5b4f62c7f6df8ba5764dff836b,Ingeniería en Robótica y Telecomunicaciones,P,2020,30.0,30.0,20.0,10.0,90.0,DMU,60.0
stu_9f330c84a4163475e086b4cf5eda9cd8,Administración de Negocios Internacionales,P,2020,30.0,20.0,10.0,10.0,70.0,DMU,46.66666666666666
stu_33d46e499c68b7908e02870f9ee0730d,Ingeniería en Alimentos,P,2020,20.0,30.0,30.0,30.0,110.0,DMU,73.33333333333333
stu_29f23f661a9e3cf9c073f834a349ab13,Administración de Negocios Internacionales,P,2020,20.0,20.0,40.0,0.0,80.0,DMU,53.33333333333334
stu_fc82f652e2e3231e71bd78dff7d41bdd,Ingeniería Mecánica,P,2020,40.0,30.0,30.0,10.0,110.0,DMU,73.33333333333333
stu_febe1269924251c9e9bbd34e9b18cd0b,,P,2020,30.0,30.0,20.0,10.0,90.0,DMU,60.0
stu_f379fbf8f88b0cddaa29577cceaaff1c,,P,2020,30.0,20.0,0.0,10.0,60.0,DMU,40.0
stu_ccf1ff16b2d9590f87fa054dff78b776,,P,2020,30.0,40.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_c3786db3c9fbd47b658229bd648aed76,,P,2020,40.0,20.0,30.0,0.0,90.0,DMU,60.0
stu_11a0119badc7e9efc4e024809be14678,Actuaría,P,2020,30.0,20.0,20.0,20.0,90.0,DMU,60.0
stu_09a8074bc68c76250cb3442fc2ee47e7,,P,2020,10.0,20.0,10.0,10.0,50.0,DMU,33.33333333333333
stu_d398fa1e4232bf9bff3c438fcf9c411c,,P,2020,40.0,40.0,40.0,10.0,130.0,DMU,86.66666666666667
stu_c8ec45a1e8fddde481edf61a09f3e1c3,Bioquímica Clínica,P,2020,10.0,40.0,30.0,20.0,100.0,DMU,66.66666666666666
stu_19517800dbe4e887724bfa615d2a550f,Administración de Empresas,P,2020,20.0,30.0,30.0,10.0,90.0,DMU,60.0
stu_631d64b7a1b3b2686a9f4220826ff1ad,Ingeniería en Sistemas Computacionales,P,2020,40.0,20.0,0.0,10.0,70.0,DMU,46.66666666666666
stu_adbf81e54e7b42eef9cdadc810bbb0ef,Administración de Empresas,P,2020,30.0,30.0,30.0,20.0,110.0,DMU,73.33333333333333
stu_d5ddbea58547bbbbfd9999da61b37625,Estrategias Financieras y Contaduría Pública,P,2020,20.0,20.0,20.0,10.0,70.0,DMU,46.66666666666666
stu_560ffa4b40a16c2ad87a0a46ea9b948a,Administración de Empresas,P,2020,0.0,10.0,10.0,0.0,20.0,DMU,13.33333333333333
stu_071d6d4589320f453f47b4da5d63aa91,,P,2020,30.0,20.0,40.0,20.0,110.0,DMU,73.33333333333333
stu_4ccf1f09910c7041f2d0b6ce1b0d8460,,P,2020,40.0,40.0,30.0,0.0,110.0,DMU,73.33333333333333
stu_27a6cb48c4552e1ff1e195616fd209ca,Ingeniería Mecánica,P,2020,10.0,20.0,30.0,10.0,70.0,DMU,46.66666666666666
stu_abf9dbb7006e34ed27bc71aac359cdb4,,P,2020,20.0,30.0,20.0,10.0,80.0,DMU,53.33333333333334
stu_1b3c19f569971ab9113986e30a216f46,Nanotecnología e Ingeniería Molecular,P,2020,10.0,10.0,40.0,10.0,70.0,DMU,46.66666666666666
stu_92c244ee4b858bca5b3c731e78c461f8,,P,2021,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_af0c1420b905ad0d786d162d36ddc34b,Mercadotecnia,P,2021,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_28f556686e0d9a596cb668302925b4ee,Actuaría,P,2021,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_1fb1db2c138ad23a6671b34be214d753,,P,2021,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_51eed3acf4bd2564de715197f7c5ee4d,Estrategias Financieras y Contaduría Pública,P,2021,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_8df970252e380017dee5efe1645bc29a,Nanotecnología e Ingeniería Molecular,P,2021,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_f230829c039c4b59180a236dcd121810,Actuaría,P,2021,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_a90ddd246f54a09d6439f23fbdaa017c,,P,2021,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_96805f05df20b1d7766b49b7d7476cde,Bioquímica Clínica,P,2021,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_5e9890bf8efcecd7a221461be855f0f7,Administración de Negocios Internacionales,P,2021,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_58bfec570e6b8284efdf2f9d52565d1e,,P,2021,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_2b539ebede62a889cb3cd0d4a4933ec1,,P,2021,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_4d1a9e25dc3c477328511d28a6fb27b7,Actuaría,P,2021,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_ddb69d51afa5f692d15fc35bff3fadac,Física,P,2021,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_795df5e70c6dfd7059979a7080333ef7,Nanotecnología e Ingeniería Molecular,P,2021,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_a1314b5ddf0215830e5ba175d8e7090d,,P,2021,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_877ff1e769bcb43133243c6af2359601,Actuaría,P,2021,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_7c38d7c14b28ee6a20e703519e8279ba,,P,2021,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_832ba8b3484229f14aafdaf44683ccaf,Ingeniería Mecánica,P,2021,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_148da0ac9c57b66df884976eece11ec7,Actuaría,P,2021,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_e238c379715b27c55e2cbbaf06184db6,,P,2021,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_ed9dbf9d77ee1960e9fe89ec42e7bd92,Ingeniería Civil,P,2021,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_f17cc987cf64e310f725c061f2d4f4eb,Ingeniería Civil,P,2021,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_0a8ae9b5d32da7b6dbd90bceacaa3517,Mercadotecnia,P,2021,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_1b7e097273510e2fdd0209c75ac5b75b,Administración de Empresas,P,2021,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_e50629f344c3a65d6938d544b87d1d90,,P,2021,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_5e1c1a9489fdca6680b24022645bd7cf,Ingeniería en Industrias Alimentarias,P,2021,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_c937c17cf2a1b9462c30fabd3f662ed5,Nanotecnología e Ingeniería Molecular,P,2021,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_3e47c7b5fb0e93c1d181ddb0e95c71c7,Actuaría,P,2021,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_304f1345784d50e74d2388b7c2565c63,,P,2021,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_fd3df65fd80c322a760de8eb7bf5c2ef,,P,2021,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_908d999a58fb1585001e3caad40f2c4f,,P,2021,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_6f132bf11a43ca1a18a15cdc15e3bbb0,,P,2021,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_2e36f398d5f5137d944e6c50c24cdb78,Ingeniería Química,P,2021,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_a816d367fe9b093d9e3f1dab74b00194,Ingeniería Mecánica,P,2021,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_bb55b85073b7454588e20e4d9d100443,Ingeniería Mecatrónica,P,2021,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_c9c3d71b9b05fba6e06eaa6e8cb489ce,,P,2021,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_ab1f6a90d8915e0549b8161190021d01,Ingeniería Industrial,P,2021,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_c14dc627670a948f4001fde6d031cbbf,,P,2021,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_9edd97dac4b1967ec25d3ca26586b1c4,,P,2021,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_56d73a1bff04d893c3552408b1912893,Actuaría,P,2021,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_0d7196a83743202b56f202c18d5478e1,,P,2021,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_7c2124f023bcedc9a7da05b0528d0113,Ingeniería Industrial,P,2021,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_15b4396a4a24e6bf09f2ad2adf8821b4,Actuaría,P,2021,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_31efe2571e0b5efdb5b521b6151db6eb,,P,2021,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_a2cb02efc01b646fbd8e2df62b88759b,Actuaría,P,2021,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_367f841c0761c2880fa4e51d1a48dff2,Economía,P,2021,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_3fec721a6b0aba9713b8ecacea5cbd1d,,P,2021,30.0,40.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_5c775f4da18a5f32fef449d084de6f93,Física,P,2021,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_d03231e66a63cb9b259ff3fc47537cb4,,P,2021,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_65339fdf1eacfadb0df1d112208baefb,Nanotecnología e Ingeniería Molecular,P,2021,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_178b80f6b2c6309a4ae799ffbee4e457,,P,2021,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_aa99d696b51ff713ff44385d74a13e95,,P,2021,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_0c31bf277f7eb080fd74c875ebe928c9,,P,2021,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_426e2dda3349f5faea4431fe25a8fd10,,P,2021,30.0,40.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_34a66fb336bcc3fe2281f48b30c6f218,Nanotecnología e Ingeniería Molecular,P,2021,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_85c23faff00359785bb8823becb0b106,,P,2021,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_acadab3bc90a25c817b8be7d93d0deb5,Actuaría,P,2021,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_44ec4208205d910e422ae0f9a1d6cafe,Actuaría,P,2021,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_d5efd2bf133618b6cf2c2b7331342d4d,Estrategias Financieras y Contaduría Pública,P,2021,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_2bf09fa4e3fc81182d360cc4d1959375,,P,2021,30.0,40.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_ff224f01b3172c6c507be930edec5a11,,P,2021,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_0eaa22f3c0e54e224ff0dac62784502c,,P,2021,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_8810f749bab29d721edb8605a6fef642,,P,2021,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_06cd6341ff65b61638a391bc7111cea2,Ingeniería Biomédica,P,2021,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_f651d06c2228b6c9d7eb8d1e7b721af1,,P,2021,40.0,40.0,30.0,30.0,140.0,DMU,93.33333333333333
stu_011abb009d6a71faa659afede4f863b7,Ingeniería en Electrónica y Sistemas Inteligentes,P,2021,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_a351bc4cc37ef3d45fe418bfb142073f,,P,2021,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_78f1ca01e56a0c7501593a8b64fe702b,Ingeniería Civil,P,2021,40.0,40.0,30.0,30.0,140.0,DMU,93.33333333333333
stu_b353f82895c4db2ac6bcb718ab38bdae,,P,2021,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_4df115ef27c95c996b5567de8ce9e89f,Ingeniería Industrial,P,2021,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_394f4c81555770bf08679b4343253074,Estrategias Financieras y Contaduría Pública,P,2021,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_1b01892184ef4bde33f8eb9728a301e2,,P,2021,30.0,40.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_f89a251f5531f3ddac2af033931e9af4,,P,2021,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_5f5f311f041e767f65f2500b19a05c11,,P,2021,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_ad1346deb687847349234e7bef35bd9f,Ingeniería Mecatrónica,P,2021,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_626018240142a0ef0e76b02b4d73fb51,,P,2021,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_c2a5af752a4c7b15b7458890155b0f80,Administración de Negocios Internacionales,P,2021,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_a1989518ea2bde7bdc03dbab5d952a35,,P,2021,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_074eb937cc960950515aafb85e1dfb00,,P,2021,30.0,40.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_3c9a71e854ae1ddfdd4f75c0860afe42,Actuaría,P,2021,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_094ba29b27898622e66d89063e6a808e,Física,P,2021,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_8e97d0d2d453c39bcd3fa0fc08d42ec5,Ingeniería en Robótica y Telecomunicaciones,P,2021,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_e9369a8b22bffa6aa43f985bf41a8ac9,,P,2021,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_b2da25278747f6970da2d75b1385b66d,,P,2021,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_2ec718f04477545269c5a0fbdd9b8785,,P,2021,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_40ea0c239d03fc18f470115f2f80465d,Economía,P,2021,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_97423f454ebbd4e4a805aadbc3509908,Actuaría,P,2021,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_3e35569ea67b8ab843eaf56b1c11b11f,Nanotecnología e Ingeniería Molecular,P,2021,30.0,40.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_88339bcb7e7ca51497e70fc49944804e,,P,2021,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_3bc12ba570d39af1cfd7e223ce0994e3,,P,2021,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_6b841eecec218017d70b7fa1b21bb2f9,,P,2021,40.0,40.0,30.0,30.0,140.0,DMU,93.33333333333333
stu_0ac22bfcc48eb7b7294448b2ade85d2c,Ingeniería en Sistemas Computacionales,P,2021,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_f4d1fed8603b1914c13439fd9438b84b,,P,2021,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_d1afbe196a51939fd54c226f065f9de3,,P,2021,40.0,40.0,30.0,30.0,140.0,DMU,93.33333333333333
stu_65acc83450b31ddce1c68aa1f9e2cf2d,,P,2021,30.0,40.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_baee8abac2ab65b369a03cad1ca3f9f6,,P,2021,40.0,30.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_94df8c3ac2bdd7966ba0942f7a3092ef,,P,2021,40.0,30.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_f8517d77f55dfdb2d8acefe36a42b8a8,,P,2021,30.0,40.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_c11726a32396301d11c0fd6027bfc0aa,,P,2021,40.0,30.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_fee09516903ba0ae048733bd0a4abe4e,Administración de Negocios Internacionales,P,2021,40.0,20.0,40.0,30.0,130.0,DMU,86.66666666666667
stu_9391200cf113426ab4790ce152bd2a09,,P,2021,30.0,40.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_c44c230222d4917f1108f546b4c0a1db,,P,2021,30.0,30.0,40.0,30.0,130.0,DMU,86.66666666666667
stu_a2ff29ff72e791c6365a7456773b7d19,Ingeniería Biomédica,P,2021,30.0,40.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_e97dda47a0d23f20defe67032f9fb7d2,Banca e Inversiones,P,2021,40.0,30.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_7105c3cd26d3a52b9c36d9c8ba919876,Ingeniería Mecatrónica,P,2021,40.0,40.0,40.0,10.0,130.0,DMU,86.66666666666667
stu_d48de255fd6d4b61615b3aee6aaba1d2,,P,2021,40.0,40.0,40.0,10.0,130.0,DMU,86.66666666666667
stu_e7951dec314a3c1d8dcfca67e54a43d2,,P,2021,30.0,40.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_5516d7c0ff2f07ab9b55462a1be508f4,,P,2021,30.0,40.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_339d0d4b7cb1e40c2cc9b475d43dd576,Actuaría,P,2021,40.0,30.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_0b9281b9bfaa3df231800d521ed46d1b,,P,2021,40.0,40.0,30.0,20.0,130.0,DMU,86.66666666666667
stu_6807d399620923d97cc8ed3fc3c56c74,,P,2021,30.0,40.0,30.0,30.0,130.0,DMU,86.66666666666667
stu_5c9a52b1f67f6ee54097d0e7427b31ba,Actuaría,P,2021,30.0,30.0,40.0,30.0,130.0,DMU,86.66666666666667
stu_a3181a23a4bdeb6433212c64ba9ffb7e,,P,2021,20.0,40.0,40.0,30.0,130.0,DMU,86.66666666666667
stu_ea42540226fdde81fc7ab59639f29656,,P,2021,40.0,20.0,40.0,30.0,130.0,DMU,86.66666666666667
stu_79fa4240f0dc5291bdddde86f2c5eff0,,P,2021,40.0,20.0,40.0,30.0,130.0,DMU,86.66666666666667
stu_c47af60d04d78f5456df9e600901a04c,,P,2021,40.0,30.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_70bb02ef6fd024997984698ff7c86ba8,Física,P,2021,40.0,40.0,30.0,20.0,130.0,DMU,86.66666666666667
stu_a4f888ab94d5fac1385c9fc67d2e87e9,,P,2021,40.0,30.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_94f2135fc94d6d7b65dd5799ae9f7eb8,,P,2021,40.0,30.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_88c17b22483bc9fe472915decb932527,,P,2021,40.0,40.0,30.0,20.0,130.0,DMU,86.66666666666667
stu_c550ce6830219ad51ca058bf3c20c40f,Física,P,2021,40.0,40.0,40.0,10.0,130.0,DMU,86.66666666666667
stu_659f89b22d5f5e74ca29d594ef7621dc,,P,2021,40.0,40.0,40.0,10.0,130.0,DMU,86.66666666666667
stu_ad884865f3e82b9213515b10db012cb2,Actuaría,P,2021,30.0,30.0,40.0,30.0,130.0,DMU,86.66666666666667
stu_bb7983d66d64900ad570c2a0dc84f592,Ingeniería Química,P,2021,40.0,40.0,40.0,10.0,130.0,DMU,86.66666666666667
stu_0aeacff4d30d4beec0b20d53d12d0f0c,Ingeniería en Robótica y Telecomunicaciones,P,2021,30.0,40.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_ef645c37d4bc2bf2cb3076002e7b2ccc,Ingeniería en Sistemas Computacionales,P,2021,40.0,30.0,30.0,30.0,130.0,DMU,86.66666666666667
stu_aa49c2801b13922744f48d3920fb80fd,,P,2021,40.0,40.0,40.0,10.0,130.0,DMU,86.66666666666667
stu_98fefe2534f3ba8fc4548112342e51ff,Ingeniería Química,P,2021,30.0,40.0,30.0,30.0,130.0,DMU,86.66666666666667
stu_cf1bc3fb1797ab1750bb0b8c05555663,,P,2021,40.0,30.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_3837431d576cfe860a21b5e9da377caf,Actuaría,P,2021,40.0,40.0,30.0,20.0,130.0,DMU,86.66666666666667
stu_036c7fbe1544a985955ee6c4af1fb1c2,,P,2021,40.0,40.0,40.0,10.0,130.0,DMU,86.66666666666667
stu_b376e97f013e73bf741a9def1fd2dd21,Nanotecnología e Ingeniería Molecular,P,2021,40.0,20.0,40.0,30.0,130.0,DMU,86.66666666666667
stu_a700fdeb0e0f9526b03d12c51d16874f,Física,P,2021,30.0,30.0,40.0,30.0,130.0,DMU,86.66666666666667
